id,order_date,user_id,order_id,meal_id,order_quantity
3321,8/28/2018,346,1326,7,3
3322,8/28/2018,346,1326,8,2
3323,8/28/2018,346,1326,11,2
3324,8/28/2018,346,1326,14,1
3325,8/28/2018,363,1327,1,3
3326,8/28/2018,363,1327,6,1
3327,8/28/2018,363,1327,14,1
3328,8/28/2018,363,1327,18,3
3329,8/28/2018,366,1328,3,3
3330,8/28/2018,366,1328,6,3
3331,8/28/2018,370,1329,2,1
3332,8/28/2018,370,1329,7,3
3333,8/28/2018,370,1329,16,2
3334,8/28/2018,388,1330,8,3
3335,8/28/2018,388,1330,13,3
3336,8/28/2018,416,1331,7,1
3337,8/28/2018,416,1331,10,1
3338,8/28/2018,416,1331,11,2
3339,8/28/2018,416,1331,14,2
3340,8/28/2018,417,1332,8,1
3341,8/29/2018,15,1333,1,1
3342,8/29/2018,15,1333,5,2
3343,8/29/2018,15,1333,10,3
3344,8/29/2018,15,1333,14,2
3345,8/29/2018,18,1334,3,3
3346,8/29/2018,18,1334,8,2
3347,8/29/2018,18,1334,13,3
3348,8/29/2018,18,1334,17,1
3349,8/29/2018,18,1335,2,1
3350,8/29/2018,18,1335,4,2
3351,8/29/2018,18,1335,7,3
3352,8/29/2018,18,1335,8,3
3353,8/29/2018,22,1336,1,3
3354,8/29/2018,22,1336,2,2
3355,8/29/2018,22,1336,18,3
3356,8/29/2018,30,1337,8,2
3357,8/29/2018,30,1337,11,3
3358,8/29/2018,30,1337,15,1
3359,8/29/2018,61,1338,11,3
3360,8/29/2018,61,1338,14,2
3361,8/29/2018,61,1338,16,1
3362,8/29/2018,64,1339,12,3
3363,8/29/2018,73,1340,11,3
3364,8/29/2018,73,1340,13,3
3365,8/29/2018,73,1340,14,3
3366,8/29/2018,98,1341,11,3
3367,8/29/2018,98,1341,12,2
3368,8/29/2018,111,1342,5,1
3369,8/29/2018,111,1342,8,1
3370,8/29/2018,111,1342,10,1
3371,8/29/2018,120,1343,17,1
3372,8/29/2018,131,1344,10,1
3373,8/29/2018,131,1344,12,3
3374,8/29/2018,138,1345,1,1
3375,8/29/2018,138,1345,5,3
3376,8/29/2018,138,1345,13,2
3377,8/29/2018,206,1346,8,1
3378,8/29/2018,226,1347,8,2
3379,8/29/2018,226,1347,16,3
3380,8/29/2018,330,1348,9,1
3381,8/29/2018,330,1348,17,3
3382,8/29/2018,343,1349,4,1
3383,8/29/2018,417,1350,7,3
3384,8/29/2018,417,1350,16,2
3385,8/29/2018,418,1351,16,2
3386,8/30/2018,7,1352,9,3
3387,8/30/2018,7,1352,11,2
3388,8/30/2018,28,1353,9,1
3389,8/30/2018,28,1353,13,1
3390,8/30/2018,32,1354,15,2
3391,8/30/2018,32,1354,17,1
3392,8/30/2018,32,1355,3,2
3393,8/30/2018,32,1355,4,3
3394,8/30/2018,32,1355,13,1
3395,8/30/2018,32,1355,17,3
3396,8/30/2018,39,1356,7,1
3397,8/30/2018,39,1356,18,2
3398,8/30/2018,48,1357,10,2
3399,8/30/2018,48,1357,11,2
3400,8/30/2018,63,1358,5,3
3401,8/30/2018,63,1358,8,3
3402,8/30/2018,63,1358,17,2
3403,8/30/2018,65,1359,10,1
3404,8/30/2018,65,1359,15,3
3405,8/30/2018,65,1359,18,3
3406,8/30/2018,76,1360,2,3
3407,8/30/2018,76,1360,6,3
3408,8/30/2018,76,1360,10,3
3409,8/30/2018,76,1360,12,2
3410,8/30/2018,118,1361,4,2
3411,8/30/2018,118,1361,9,3
3412,8/30/2018,118,1361,18,3
3413,8/30/2018,138,1362,3,3
3414,8/30/2018,138,1362,5,3
3415,8/30/2018,138,1362,18,2
3416,8/30/2018,148,1363,4,2
3417,8/30/2018,248,1364,9,3
3418,8/30/2018,248,1364,11,2
3419,8/30/2018,248,1365,5,1
3420,8/30/2018,248,1365,16,3
3421,8/30/2018,271,1366,3,2
3422,8/30/2018,271,1366,4,3
3423,8/30/2018,271,1366,5,1
3424,8/30/2018,271,1366,11,2
3425,8/30/2018,273,1367,4,1
3426,8/30/2018,276,1368,2,2
3427,8/30/2018,276,1368,9,2
3428,8/30/2018,276,1368,12,1
3429,8/30/2018,276,1368,15,3
3430,8/30/2018,334,1369,12,2
3431,8/30/2018,334,1369,15,1
3432,8/30/2018,353,1370,1,3
3433,8/30/2018,353,1370,17,1
3434,8/30/2018,386,1371,7,2
3435,8/30/2018,386,1371,12,2
3436,8/30/2018,386,1371,14,1
3437,8/30/2018,395,1372,2,3
3438,8/30/2018,395,1372,9,3
3439,8/30/2018,395,1372,16,2
3440,8/30/2018,398,1373,1,1
3441,8/30/2018,398,1373,3,1
3442,8/30/2018,398,1373,11,1
3443,8/30/2018,398,1373,15,3
3444,8/30/2018,405,1374,11,3
3445,8/30/2018,405,1374,16,2
3446,8/30/2018,419,1375,7,3
3447,8/30/2018,419,1375,15,1
3448,8/31/2018,19,1376,0,2
3449,8/31/2018,19,1376,7,2
3450,8/31/2018,19,1376,12,1
3451,8/31/2018,55,1377,1,1
3452,8/31/2018,55,1377,6,2
3453,8/31/2018,55,1377,11,2
3454,8/31/2018,55,1377,17,1
3455,8/31/2018,66,1378,3,3
3456,8/31/2018,66,1378,11,1
3457,8/31/2018,76,1379,1,1
3458,8/31/2018,76,1379,17,1
3459,8/31/2018,77,1380,4,3
3460,8/31/2018,77,1380,9,3
3461,8/31/2018,77,1380,16,3
3462,8/31/2018,80,1381,13,1
3463,8/31/2018,97,1382,5,1
3464,8/31/2018,97,1382,10,3
3465,8/31/2018,97,1382,17,2
3466,8/31/2018,113,1383,1,3
3467,8/31/2018,113,1383,8,2
3468,8/31/2018,214,1384,7,3
3469,8/31/2018,214,1384,8,2
3470,8/31/2018,214,1384,15,3
3471,8/31/2018,227,1385,5,2
3472,8/31/2018,227,1385,6,1
3473,8/31/2018,227,1385,15,2
3474,8/31/2018,278,1386,12,2
3475,8/31/2018,340,1387,7,1
3476,8/31/2018,348,1388,3,3
3477,8/31/2018,348,1388,13,1
3478,8/31/2018,354,1389,7,1
3479,8/31/2018,354,1389,10,2
3480,8/31/2018,361,1390,13,1
3481,8/31/2018,366,1391,3,3
3482,8/31/2018,366,1391,4,1
3483,8/31/2018,366,1391,15,1
3484,8/31/2018,370,1392,9,3
3485,8/31/2018,377,1393,14,3
3486,8/31/2018,388,1394,6,3
3487,8/31/2018,388,1394,9,1
3488,8/31/2018,388,1394,17,3
3489,8/31/2018,404,1395,6,3
3490,8/31/2018,415,1396,14,1
3491,9/1/2018,31,1397,1,3
3492,9/1/2018,31,1397,8,3
3493,9/1/2018,31,1397,17,3
3494,9/1/2018,111,1398,2,2
3495,9/1/2018,111,1398,13,2
3496,9/1/2018,161,1399,3,3
3497,9/1/2018,161,1399,12,3
3498,9/1/2018,173,1400,5,2
3499,9/1/2018,173,1400,6,3
3500,9/1/2018,173,1400,9,2
3501,9/1/2018,173,1400,12,2
3502,9/1/2018,175,1401,5,2
3503,9/1/2018,175,1401,14,2
3504,9/1/2018,267,1402,0,2
3505,9/1/2018,267,1402,14,3
3506,9/1/2018,267,1402,16,3
3507,9/1/2018,275,1403,8,2
3508,9/1/2018,275,1403,14,3
3509,9/1/2018,285,1404,5,2
3510,9/1/2018,285,1404,12,2
3511,9/1/2018,287,1405,4,1
3512,9/1/2018,287,1405,5,2
3513,9/1/2018,287,1405,15,3
3514,9/1/2018,311,1406,7,1
3515,9/1/2018,311,1406,11,3
3516,9/1/2018,342,1407,5,2
3517,9/1/2018,342,1407,15,2
3518,9/1/2018,342,1407,17,3
3519,9/1/2018,389,1408,15,3
3520,9/1/2018,414,1409,6,2
3521,9/1/2018,414,1409,8,2
3522,9/1/2018,414,1409,11,3
3523,9/1/2018,420,1410,2,1
3524,9/1/2018,420,1410,10,3
3525,9/1/2018,421,1411,1,1
3526,9/1/2018,421,1411,6,2
3527,9/1/2018,421,1411,11,3
3528,9/1/2018,422,1412,1,3
3529,9/1/2018,422,1412,11,1
3530,9/1/2018,422,1412,12,1
3531,9/1/2018,422,1412,16,1
3532,9/1/2018,423,1413,1,3
3533,9/1/2018,423,1413,7,1
3534,9/1/2018,423,1413,13,3
3535,9/1/2018,423,1413,17,3
3536,9/1/2018,424,1414,7,2
3537,9/1/2018,424,1414,17,2
3538,9/1/2018,424,1414,18,2
3539,9/1/2018,425,1415,17,3
3540,9/1/2018,425,1416,12,2
3541,9/1/2018,425,1416,17,1
3542,9/1/2018,426,1417,4,3
3543,9/1/2018,426,1417,11,2
3544,9/1/2018,426,1417,17,1
3545,9/1/2018,426,1417,18,2
3546,9/1/2018,427,1418,12,1
3547,9/1/2018,427,1418,15,1
3548,9/1/2018,428,1419,2,3
3549,9/1/2018,428,1419,4,1
3550,9/1/2018,428,1419,10,3
3551,9/1/2018,429,1420,6,2
3552,9/1/2018,429,1420,7,2
3553,9/1/2018,430,1421,2,3
3554,9/1/2018,430,1421,6,2
3555,9/1/2018,430,1421,10,2
3556,9/1/2018,431,1422,5,2
3557,9/1/2018,431,1422,7,2
3558,9/1/2018,431,1422,8,2
3559,9/1/2018,431,1422,10,3
3560,9/1/2018,432,1423,0,2
3561,9/1/2018,432,1423,5,1
3562,9/1/2018,433,1424,11,2
3563,9/1/2018,433,1424,14,2
3564,9/1/2018,434,1425,7,3
3565,9/1/2018,434,1425,11,2
3566,9/1/2018,435,1426,0,2
3567,9/1/2018,435,1426,7,1
3568,9/1/2018,435,1426,12,1
3569,9/2/2018,30,1427,8,1
3570,9/2/2018,30,1427,12,1
3571,9/2/2018,30,1427,15,1
3572,9/2/2018,30,1427,16,3
3573,9/2/2018,46,1428,15,2
3574,9/2/2018,61,1429,0,1
3575,9/2/2018,61,1429,16,1
3576,9/2/2018,61,1429,17,2
3577,9/2/2018,64,1430,11,1
3578,9/2/2018,64,1430,15,2
3579,9/2/2018,66,1431,1,2
3580,9/2/2018,66,1431,9,3
3581,9/2/2018,66,1431,12,1
3582,9/2/2018,66,1432,2,1
3583,9/2/2018,66,1432,3,3
3584,9/2/2018,66,1432,12,1
3585,9/2/2018,90,1433,6,3
3586,9/2/2018,90,1433,8,3
3587,9/2/2018,90,1433,15,2
3588,9/2/2018,91,1434,6,1
3589,9/2/2018,109,1435,10,2
3590,9/2/2018,109,1435,11,1
3591,9/2/2018,109,1435,12,1
3592,9/2/2018,116,1436,2,1
3593,9/2/2018,116,1436,7,1
3594,9/2/2018,116,1436,10,2
3595,9/2/2018,116,1436,11,1
3596,9/2/2018,120,1437,4,2
3597,9/2/2018,120,1437,5,3
3598,9/2/2018,120,1437,8,3
3599,9/2/2018,120,1437,15,2
3600,9/2/2018,121,1438,9,2
3601,9/2/2018,121,1438,11,3
3602,9/2/2018,122,1439,6,2
3603,9/2/2018,136,1440,1,3
3604,9/2/2018,136,1440,9,3
3605,9/2/2018,136,1440,18,1
3606,9/2/2018,141,1441,3,2
3607,9/2/2018,141,1441,5,2
3608,9/2/2018,141,1441,13,3
3609,9/2/2018,145,1442,2,3
3610,9/2/2018,145,1442,7,1
3611,9/2/2018,145,1442,13,2
3612,9/2/2018,145,1442,15,1
3613,9/2/2018,165,1443,3,2
3614,9/2/2018,165,1443,13,1
3615,9/2/2018,179,1444,1,3
3616,9/2/2018,179,1444,11,3
3617,9/2/2018,179,1444,13,1
3618,9/2/2018,179,1444,14,3
3619,9/2/2018,198,1445,4,1
3620,9/2/2018,198,1445,5,3
3621,9/2/2018,198,1445,6,3
3622,9/2/2018,208,1446,9,3
3623,9/2/2018,215,1447,3,2
3624,9/2/2018,215,1447,11,3
3625,9/2/2018,215,1447,18,3
3626,9/2/2018,234,1448,6,2
3627,9/2/2018,234,1448,12,3
3628,9/2/2018,234,1448,18,2
3629,9/2/2018,283,1449,17,1
3630,9/2/2018,304,1450,10,3
3631,9/2/2018,315,1451,1,3
3632,9/2/2018,315,1451,3,2
3633,9/2/2018,315,1451,10,2
3634,9/2/2018,317,1452,5,3
3635,9/2/2018,317,1452,10,1
3636,9/2/2018,317,1452,16,2
3637,9/2/2018,317,1452,17,1
3638,9/2/2018,318,1453,0,3
3639,9/2/2018,318,1453,6,2
3640,9/2/2018,318,1453,7,3
3641,9/2/2018,318,1453,14,2
3642,9/2/2018,320,1454,2,3
3643,9/2/2018,320,1454,3,3
3644,9/2/2018,320,1454,13,3
3645,9/2/2018,320,1454,15,2
3646,9/2/2018,325,1455,6,2
3647,9/2/2018,333,1456,13,3
3648,9/2/2018,333,1456,18,1
3649,9/2/2018,344,1457,2,3
3650,9/2/2018,344,1457,4,3
3651,9/2/2018,344,1457,16,1
3652,9/2/2018,345,1458,5,2
3653,9/2/2018,345,1458,12,2
3654,9/2/2018,347,1459,5,2
3655,9/2/2018,368,1460,18,2
3656,9/2/2018,381,1461,2,2
3657,9/2/2018,381,1461,6,1
3658,9/2/2018,381,1461,9,1
3659,9/2/2018,436,1462,3,1
3660,9/2/2018,436,1462,11,1
3661,9/2/2018,436,1462,13,1
3662,9/2/2018,436,1462,15,2
3663,9/2/2018,437,1463,2,2
3664,9/2/2018,437,1463,4,2
3665,9/2/2018,437,1463,5,1
3666,9/2/2018,437,1463,10,3
3667,9/2/2018,438,1464,3,2
3668,9/2/2018,438,1464,9,2
3669,9/2/2018,438,1464,10,1
3670,9/2/2018,438,1464,18,2
3671,9/2/2018,439,1465,6,2
3672,9/2/2018,439,1465,10,3
3673,9/2/2018,439,1465,16,3
3674,9/2/2018,440,1466,0,3
3675,9/2/2018,440,1466,18,3
3676,9/2/2018,441,1467,6,3
3677,9/2/2018,441,1467,13,2
3678,9/2/2018,441,1467,15,2
3679,9/2/2018,441,1467,17,2
3680,9/3/2018,22,1468,13,1
3681,9/3/2018,29,1469,5,3
3682,9/3/2018,29,1469,9,2
3683,9/3/2018,29,1469,11,3
3684,9/3/2018,29,1469,16,1
3685,9/3/2018,159,1470,8,2
3686,9/3/2018,159,1470,9,2
3687,9/3/2018,159,1470,11,3
3688,9/3/2018,160,1471,0,2
3689,9/3/2018,160,1471,2,3
3690,9/3/2018,160,1471,7,1
3691,9/3/2018,169,1472,8,2
3692,9/3/2018,179,1473,10,1
3693,9/3/2018,179,1473,11,1
3694,9/3/2018,179,1473,15,3
3695,9/3/2018,179,1473,18,3
3696,9/3/2018,180,1474,5,1
3697,9/3/2018,180,1474,10,2
3698,9/3/2018,180,1474,18,2
3699,9/3/2018,262,1475,1,3
3700,9/3/2018,262,1475,3,2
3701,9/3/2018,262,1475,13,1
3702,9/3/2018,369,1476,5,2
3703,9/3/2018,378,1477,5,2
3704,9/3/2018,378,1477,14,1
3705,9/3/2018,382,1478,3,2
3706,9/3/2018,436,1479,5,1
3707,9/3/2018,436,1479,12,2
3708,9/3/2018,442,1480,0,3
3709,9/3/2018,443,1481,13,3
3710,9/3/2018,444,1482,1,3
3711,9/3/2018,444,1482,9,2
3712,9/3/2018,444,1482,14,1
3713,9/3/2018,445,1483,1,2
3714,9/3/2018,445,1483,4,1
3715,9/3/2018,446,1484,2,1
3716,9/3/2018,446,1484,9,1
3717,9/3/2018,446,1484,18,1
3718,9/3/2018,447,1485,3,1
3719,9/3/2018,447,1485,4,3
3720,9/3/2018,447,1485,6,3
3721,9/3/2018,447,1485,17,2
3722,9/3/2018,448,1486,2,3
3723,9/3/2018,448,1486,14,3
3724,9/3/2018,449,1487,2,3
3725,9/3/2018,449,1487,3,2
3726,9/3/2018,449,1487,4,3
3727,9/4/2018,15,1488,12,3
3728,9/4/2018,15,1488,14,1
3729,9/4/2018,45,1489,0,3
3730,9/4/2018,45,1489,7,1
3731,9/4/2018,45,1489,16,1
3732,9/4/2018,71,1490,3,2
3733,9/4/2018,71,1490,10,3
3734,9/4/2018,73,1491,4,1
3735,9/4/2018,73,1491,5,3
3736,9/4/2018,73,1491,11,3
3737,9/4/2018,84,1492,3,1
3738,9/4/2018,84,1492,17,1
3739,9/4/2018,93,1493,7,3
3740,9/4/2018,93,1493,9,3
3741,9/4/2018,93,1493,18,3
3742,9/4/2018,97,1494,2,3
3743,9/4/2018,97,1494,3,1
3744,9/4/2018,160,1495,13,2
3745,9/4/2018,162,1496,4,1
3746,9/4/2018,162,1496,9,3
3747,9/4/2018,162,1496,12,1
3748,9/4/2018,162,1496,17,3
3749,9/4/2018,206,1497,1,1
3750,9/4/2018,206,1497,5,2
3751,9/4/2018,206,1497,11,2
3752,9/4/2018,218,1498,2,3
3753,9/4/2018,218,1498,4,1
3754,9/4/2018,218,1498,13,2
3755,9/4/2018,239,1499,0,1
3756,9/4/2018,239,1499,8,3
3757,9/4/2018,239,1499,16,3
3758,9/4/2018,239,1499,18,2
3759,9/4/2018,246,1500,2,2
3760,9/4/2018,246,1500,10,3
3761,9/4/2018,246,1500,18,3
3762,9/4/2018,260,1501,2,2
3763,9/4/2018,271,1502,2,3
3764,9/4/2018,271,1502,14,3
3765,9/4/2018,342,1503,5,3
3766,9/4/2018,342,1503,7,2
3767,9/4/2018,342,1503,14,2
3768,9/4/2018,359,1504,2,3
3769,9/4/2018,359,1504,10,1
3770,9/4/2018,359,1504,11,3
3771,9/4/2018,381,1505,3,2
3772,9/4/2018,381,1505,4,3
3773,9/4/2018,381,1505,5,3
3774,9/4/2018,381,1505,17,1
3775,9/4/2018,427,1506,0,2
3776,9/4/2018,427,1506,12,2
3777,9/4/2018,427,1506,15,1
3778,9/4/2018,427,1506,17,1
3779,9/4/2018,450,1507,3,2
3780,9/4/2018,450,1507,6,3
3781,9/4/2018,450,1507,10,3
3782,9/4/2018,451,1508,0,1
3783,9/4/2018,451,1508,8,2
3784,9/4/2018,452,1509,8,2
3785,9/4/2018,452,1509,9,3
3786,9/4/2018,452,1509,14,2
3787,9/4/2018,452,1509,15,1
3788,9/4/2018,453,1510,7,1
3789,9/4/2018,454,1511,1,3
3790,9/4/2018,454,1511,7,2
3791,9/4/2018,454,1511,8,2
3792,9/4/2018,454,1511,16,3
3793,9/4/2018,455,1512,1,2
3794,9/4/2018,455,1512,2,1
3795,9/4/2018,455,1512,5,3
3796,9/4/2018,456,1513,1,1
3797,9/4/2018,456,1513,12,3
3798,9/4/2018,456,1513,13,3
3799,9/4/2018,457,1514,7,1
3800,9/4/2018,457,1514,10,1
3801,9/4/2018,458,1515,3,2
3802,9/4/2018,458,1515,10,3
3803,9/4/2018,458,1515,17,1
3804,9/4/2018,459,1516,4,2
3805,9/4/2018,459,1516,15,2
3806,9/4/2018,459,1516,18,1
3807,9/4/2018,460,1517,4,1
3808,9/4/2018,460,1517,5,1
3809,9/4/2018,460,1517,11,3
3810,9/4/2018,461,1518,1,2
3811,9/4/2018,461,1518,5,2
3812,9/4/2018,461,1518,9,2
3813,9/4/2018,461,1518,17,1
3814,9/4/2018,462,1519,1,3
3815,9/4/2018,462,1519,4,1
3816,9/4/2018,462,1519,8,1
3817,9/4/2018,462,1519,14,2
3818,9/4/2018,463,1520,3,3
3819,9/4/2018,463,1520,6,2
3820,9/4/2018,463,1520,14,3
3821,9/4/2018,463,1520,18,3
3822,9/4/2018,464,1521,7,1
3823,9/4/2018,464,1521,11,3
3824,9/4/2018,464,1521,12,2
3825,9/5/2018,16,1522,2,3
3826,9/5/2018,16,1522,6,2
3827,9/5/2018,16,1522,14,1
3828,9/5/2018,22,1523,17,2
3829,9/5/2018,87,1524,2,2
3830,9/5/2018,87,1524,3,1
3831,9/5/2018,87,1524,11,1
3832,9/5/2018,87,1524,13,2
3833,9/5/2018,111,1525,0,3
3834,9/5/2018,111,1525,13,3
3835,9/5/2018,111,1525,14,2
3836,9/5/2018,111,1525,15,2
3837,9/5/2018,148,1526,5,2
3838,9/5/2018,148,1526,8,2
3839,9/5/2018,148,1526,10,2
3840,9/5/2018,154,1527,2,2
3841,9/5/2018,154,1527,3,2
3842,9/5/2018,154,1527,6,2
3843,9/5/2018,154,1527,16,3
3844,9/5/2018,178,1528,1,1
3845,9/5/2018,178,1528,5,1
3846,9/5/2018,178,1528,7,1
3847,9/5/2018,178,1528,8,3
3848,9/5/2018,198,1529,1,3
3849,9/5/2018,198,1529,6,3
3850,9/5/2018,198,1529,16,1
3851,9/5/2018,244,1530,2,3
3852,9/5/2018,244,1530,15,3
3853,9/5/2018,272,1531,4,1
3854,9/5/2018,272,1531,6,1
3855,9/5/2018,272,1531,10,3
3856,9/5/2018,283,1532,1,2
3857,9/5/2018,283,1532,15,2
3858,9/5/2018,283,1532,16,1
3859,9/5/2018,294,1533,1,1
3860,9/5/2018,294,1533,2,1
3861,9/5/2018,294,1533,4,1
3862,9/5/2018,294,1533,8,2
3863,9/5/2018,361,1534,0,2
3864,9/5/2018,420,1535,9,1
3865,9/5/2018,430,1536,1,2
3866,9/5/2018,430,1536,2,3
3867,9/5/2018,430,1536,4,1
3868,9/5/2018,435,1537,4,1
3869,9/5/2018,435,1537,15,1
3870,9/5/2018,442,1538,3,2
3871,9/5/2018,442,1538,11,1
3872,9/5/2018,442,1538,13,1
3873,9/5/2018,442,1538,16,2
3874,9/5/2018,451,1539,0,3
3875,9/5/2018,451,1539,2,1
3876,9/5/2018,451,1539,11,3
3877,9/5/2018,455,1540,6,2
3878,9/5/2018,455,1540,15,1
3879,9/5/2018,455,1540,16,1
3880,9/5/2018,465,1541,3,3
3881,9/5/2018,465,1541,10,3
3882,9/5/2018,465,1541,11,1
3883,9/5/2018,465,1541,16,2
3884,9/5/2018,466,1542,3,1
3885,9/5/2018,466,1542,12,2
3886,9/5/2018,466,1542,17,2
3887,9/5/2018,466,1542,18,1
3888,9/5/2018,467,1543,4,3
3889,9/5/2018,467,1543,13,2
3890,9/5/2018,468,1544,7,3
3891,9/5/2018,468,1544,8,2
3892,9/5/2018,468,1544,16,1
3893,9/5/2018,469,1545,9,2
3894,9/5/2018,470,1546,15,3
3895,9/5/2018,471,1547,0,1
3896,9/5/2018,471,1547,1,1
3897,9/5/2018,471,1547,4,3
3898,9/5/2018,471,1547,10,3
3899,9/5/2018,472,1548,17,3
3900,9/5/2018,472,1549,1,1
3901,9/5/2018,472,1549,9,3
3902,9/5/2018,472,1549,16,3
3903,9/5/2018,473,1550,17,2
3904,9/5/2018,474,1551,0,1
3905,9/5/2018,474,1551,6,2
3906,9/5/2018,475,1552,5,1
3907,9/5/2018,475,1552,15,3
3908,9/5/2018,476,1553,2,2
3909,9/5/2018,476,1553,13,2
3910,9/5/2018,476,1553,18,1
3911,9/5/2018,477,1554,1,3
3912,9/5/2018,477,1554,8,3
3913,9/5/2018,477,1554,14,3
3914,9/6/2018,11,1555,8,2
3915,9/6/2018,11,1555,11,3
3916,9/6/2018,11,1555,12,1
3917,9/6/2018,11,1555,18,1
3918,9/6/2018,13,1556,0,2
3919,9/6/2018,13,1556,9,2
3920,9/6/2018,13,1556,12,1
3921,9/6/2018,57,1557,0,2
3922,9/6/2018,57,1557,1,2
3923,9/6/2018,57,1557,4,3
3924,9/6/2018,57,1557,7,3
3925,9/6/2018,66,1558,3,1
3926,9/6/2018,66,1558,7,3
3927,9/6/2018,66,1558,11,2
3928,9/6/2018,66,1558,14,1
3929,9/6/2018,76,1559,5,2
3930,9/6/2018,76,1559,9,3
3931,9/6/2018,76,1559,14,3
3932,9/6/2018,79,1560,4,2
3933,9/6/2018,79,1560,6,2
3934,9/6/2018,79,1560,13,2
3935,9/6/2018,184,1561,9,3
3936,9/6/2018,237,1562,6,2
3937,9/6/2018,237,1562,18,2
3938,9/6/2018,254,1563,1,1
3939,9/6/2018,254,1563,16,2
3940,9/6/2018,256,1564,5,1
3941,9/6/2018,256,1564,15,1
3942,9/6/2018,256,1564,17,1
3943,9/6/2018,256,1564,18,2
3944,9/6/2018,295,1565,0,3
3945,9/6/2018,295,1565,6,1
3946,9/6/2018,295,1565,9,3
3947,9/6/2018,295,1565,12,1
3948,9/6/2018,309,1566,1,2
3949,9/6/2018,309,1566,15,2
3950,9/6/2018,309,1566,18,3
3951,9/6/2018,319,1567,7,3
3952,9/6/2018,319,1567,8,3
3953,9/6/2018,319,1567,16,1
3954,9/6/2018,369,1568,3,3
3955,9/6/2018,369,1568,16,1
3956,9/6/2018,431,1569,1,1
3957,9/6/2018,431,1569,2,2
3958,9/6/2018,431,1569,7,1
3959,9/6/2018,458,1570,9,1
3960,9/6/2018,458,1570,12,3
3961,9/6/2018,458,1570,15,1
3962,9/6/2018,469,1571,0,2
3963,9/6/2018,469,1571,3,3
3964,9/6/2018,469,1571,5,2
3965,9/6/2018,469,1571,11,2
3966,9/6/2018,474,1572,8,3
3967,9/6/2018,478,1573,1,1
3968,9/6/2018,478,1573,9,3
3969,9/6/2018,478,1573,16,2
3970,9/6/2018,479,1574,10,1
3971,9/6/2018,480,1575,11,2
3972,9/6/2018,480,1575,13,1
3973,9/6/2018,481,1576,6,1
3974,9/6/2018,481,1576,14,3
3975,9/6/2018,481,1576,18,1
3976,9/6/2018,482,1577,0,2
3977,9/6/2018,482,1577,1,1
3978,9/6/2018,482,1577,2,2
3979,9/6/2018,482,1577,16,1
3980,9/6/2018,483,1578,16,3
3981,9/6/2018,483,1578,18,1
3982,9/6/2018,484,1579,2,1
3983,9/6/2018,484,1579,6,1
3984,9/6/2018,484,1579,14,2
3985,9/7/2018,27,1580,0,3
3986,9/7/2018,27,1580,2,2
3987,9/7/2018,27,1580,10,2
3988,9/7/2018,31,1581,10,3
3989,9/7/2018,36,1582,1,3
3990,9/7/2018,36,1582,8,1
3991,9/7/2018,36,1582,13,2
3992,9/7/2018,92,1583,13,2
3993,9/7/2018,100,1584,3,1
3994,9/7/2018,100,1584,8,1
3995,9/7/2018,119,1585,0,2
3996,9/7/2018,119,1585,11,1
3997,9/7/2018,158,1586,11,1
3998,9/7/2018,163,1587,0,3
3999,9/7/2018,163,1587,1,2
4000,9/7/2018,163,1587,10,2
4001,9/7/2018,163,1587,18,2
4002,9/7/2018,169,1588,0,3
4003,9/7/2018,169,1588,17,3
4004,9/7/2018,174,1589,3,2
4005,9/7/2018,205,1590,0,2
4006,9/7/2018,205,1590,17,2
4007,9/7/2018,222,1591,5,3
4008,9/7/2018,222,1591,14,2
4009,9/7/2018,228,1592,8,3
4010,9/7/2018,228,1592,9,1
4011,9/7/2018,228,1592,15,2
4012,9/7/2018,228,1592,18,2
4013,9/7/2018,229,1593,12,1
4014,9/7/2018,229,1593,18,2
4015,9/7/2018,238,1594,3,1
4016,9/7/2018,238,1594,18,2
4017,9/7/2018,243,1595,2,3
4018,9/7/2018,243,1595,7,1
4019,9/7/2018,349,1596,15,1
4020,9/7/2018,349,1596,18,2
4021,9/7/2018,369,1597,3,1
4022,9/7/2018,369,1597,8,1
4023,9/7/2018,377,1598,2,2
4024,9/7/2018,409,1599,4,2
4025,9/7/2018,422,1600,10,2
4026,9/7/2018,438,1601,6,1
4027,9/7/2018,438,1601,16,2
4028,9/7/2018,440,1602,1,1
4029,9/7/2018,440,1602,7,1
4030,9/7/2018,471,1603,2,2
4031,9/7/2018,471,1603,13,1
4032,9/7/2018,485,1604,1,3
4033,9/7/2018,485,1604,16,2
4034,9/7/2018,486,1605,2,3
4035,9/7/2018,486,1605,7,2
4036,9/7/2018,486,1605,18,3
4037,9/7/2018,487,1606,3,2
4038,9/7/2018,488,1607,8,3
4039,9/7/2018,488,1607,13,2
4040,9/7/2018,489,1608,6,3
4041,9/7/2018,489,1608,12,1
4042,9/7/2018,489,1608,15,1
4043,9/7/2018,490,1609,1,3
4044,9/7/2018,490,1610,0,2
4045,9/7/2018,490,1610,1,1
4046,9/7/2018,491,1611,5,2
4047,9/7/2018,491,1611,9,1
4048,9/7/2018,491,1611,16,1
4049,9/7/2018,492,1612,1,2
4050,9/7/2018,492,1612,4,1
4051,9/7/2018,492,1612,10,1
4052,9/7/2018,492,1613,6,1
4053,9/7/2018,493,1614,2,2
4054,9/7/2018,493,1614,4,1
4055,9/7/2018,493,1614,13,3
